open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change,anomaly,anomaly_flag
17922.518184263117,17935.70050726104,17902.88933905275,17910.26690816478,2350,17905.514554184207,104779,398200,313500,17300,16400,27540.0,711700,-5700.0,1,0
17941.42403085103,17955.310388762005,17930.73909934827,17949.032757451772,4900,17960.22492479836,119861,398200,322100,18250,17350,15082.0,720300,8600.0,1,0
17991.432368232283,18000.761520294294,17979.024699818532,17980.344938302318,2500,17981.032487922712,87526,399100,317500,19700,16550,-32335.0,716600,-3700.0,1,0
18022.04106805359,18033.015162968677,18002.038603388122,18027.01785413296,4390,18028.977625526568,72673,402000,316300,18750,16000,-14853.0,718300,1700.0,1,0
18014.953797848524,18027.762581150902,18002.34619902879,18020.589154030597,620,18023.02508667324,102035,406300,319700,18200,18400,29362.0,726000,7700.0,1,0
17985.2574308068,17993.80099909557,17976.749913343607,17978.991620544304,4920,17979.339305333553,96812,402000,321400,17500,17300,-5223.0,723400,-2600.0,1,0
18054.995949543987,18073.286120276985,18044.49658437397,18060.25019319961,2630,18069.82935276377,81714,409300,320100,18250,19750,-15098.0,729400,6000.0,1,0
18056.780370556506,18063.492211136483,18053.047819443327,18059.13174493061,2690,18064.772277399163,124721,398000,317900,18200,19450,43007.0,715900,-13500.0,1,0
18057.33822422449,18058.08503080585,18052.18078351153,18052.47319940117,3350,18054.438462580976,74220,390500,329300,19850,17950,-50501.0,719800,3900.0,1,0
18056.865351512024,18059.06008880924,18034.564473602208,18047.759683447024,2930,18044.462345763543,97842,401700,326300,19400,16000,23622.0,728000,8200.0,1,0
18062.411956658485,18071.003399299225,18042.06650476392,18044.68707977863,4050,18049.940598148693,103636,403300,333600,19650,16000,5794.0,736900,8900.0,1,0
18058.68172016838,18066.59720231565,18048.997374673352,18061.83882962719,3070,18052.172442283896,106179,403600,322700,18150,18250,2543.0,726300,-10600.0,1,0
18043.329467007192,18045.05145217894,18016.33263085702,18029.212341029903,1070,18034.07705176929,122613,408800,319800,17050,16550,16434.0,728600,2300.0,1,0
18028.715087959292,18031.36124652465,18015.785707770967,18029.57455466281,850,18040.445561165005,95199,394800,321400,19000,19000,-27414.0,716200,-12400.0,1,0
18028.009639846936,18032.60820173065,18023.06847518681,18025.63491635737,3770,18029.58915523704,47931,402100,322400,16350,17000,-47268.0,724500,8300.0,1,0
18013.500461147778,18031.08294417814,17995.817606162796,18019.617330497047,4780,18029.74252087969,92264,393000,322900,17400,17500,44333.0,715900,-8600.0,1,0
17994.429426857736,17995.56590283184,17987.56634454778,17991.7118586456,4420,17988.67569840649,114513,403600,316000,17800,17950,22249.0,719600,3700.0,1,0
17997.482356933997,18001.703944069868,17985.08501638208,17994.51774157284,4310,18009.12141591249,97116,413700,315600,19900,19350,-17397.0,729300,9700.0,1,0
17990.780158047142,18006.29810574362,17990.050927811175,17997.363620519624,2420,18006.88756675361,97265,397700,303700,17650,18300,149.0,701400,-27900.0,1,0
18031.593300285884,18047.645974972667,18015.86448687417,18034.6141153421,3820,18040.796196362106,110524,409900,324000,16050,16500,13259.0,733900,32500.0,1,0
17960.21345810366,17969.036690915327,17952.49206095246,17963.05257234219,990,17963.420485541,113160,398100,313700,16200,19850,2636.0,711800,-22100.0,1,0
17989.822984918817,17999.244090849686,17984.711416187805,17994.044005355423,810,17993.51576084449,64272,399900,315900,18650,19800,-48888.0,715800,4000.0,1,0
18023.65994323187,18028.863045151946,18000.038866933726,18009.821628348374,1470,18013.040483632783,99626,389300,326700,18750,19500,35354.0,716000,200.0,1,0
17967.871578139744,17975.82682462531,17964.876604802004,17974.670519046642,920,17984.751315864334,96095,400900,325900,17300,18350,-3531.0,726800,10800.0,1,0
17958.817488797045,17976.954407396282,17936.433524400647,17964.317096441682,4300,17960.820229855144,101502,400800,316500,16450,19200,5407.0,717300,-9500.0,1,0
17948.9938067059,17953.33852663641,17935.392343269184,17939.8695871168,4000,17943.513589991428,60604,400300,331800,19650,17000,-40898.0,732100,14800.0,1,0
17911.31776619012,17919.87283162006,17898.411744695764,17909.13186472787,3830,17916.658465399712,126461,398800,309800,16600,16650,65857.0,708600,-23500.0,1,0
17890.61127475213,17890.957841789088,17883.035649664143,17890.259659050524,3590,17898.825598478757,100134,408100,321300,19350,18950,-26327.0,729400,20800.0,1,0
17861.01137321688,17866.4442531803,17857.814660649256,17859.810248918948,960,17867.300134515543,108499,398000,320900,19450,19650,8365.0,718900,-10500.0,1,0
17908.19818841629,17916.49406438814,17898.842620524374,17911.187603640534,3190,17907.152606085,135319,402800,319800,18800,17850,26820.0,722600,3700.0,1,0
17933.529640564666,17950.04010939139,17917.533626195906,17946.364369868912,4810,17956.0470322333,108693,404300,320200,19500,16250,-26626.0,724500,1900.0,1,0
17967.94716671908,17980.87449889434,17952.84068290102,17977.665730423854,3600,17981.623659096487,69201,403500,320200,19750,19650,-39492.0,723700,-800.0,1,0
17987.5880214112,17988.31902279669,17967.842073148055,17975.786192288586,4620,17973.5270216025,98271,403400,320800,19900,16750,29070.0,724200,500.0,1,0
17957.329998131165,17963.255691289825,17956.007458730637,17962.915356180092,4800,17966.377699812496,113497,400100,316300,18100,17100,15226.0,716400,-7800.0,1,0
17943.386512377034,17976.75127339896,17937.281328517834,17955.309294477833,1120,17948.349824800982,101132,406500,326100,17800,17750,-12365.0,732600,16200.0,1,0
17956.74246980727,17970.85013250948,17951.221268549132,17960.21538030284,680,17966.923330493086,134136,397800,308400,18450,19850,33004.0,706200,-26400.0,1,0
17924.033711966298,17940.292617421586,17919.465923636842,17933.81109692636,3960,17936.71076391129,82880,405800,323800,19400,18600,-51256.0,729600,23400.0,1,0
17943.393111485017,17962.450628616443,17936.110735403898,17961.44659131193,4420,17958.19494627286,124902,400900,322600,19750,17400,42022.0,723500,-6100.0,1,0
17937.105267746952,17955.32382650944,17934.12843967853,17946.286460693012,1500,17948.31397862326,116781,394600,321300,17900,17350,-8121.0,715900,-7600.0,1,0
17927.202572917533,17934.08095319239,17900.89076206967,17929.43727576615,860,17929.217827240416,101775,401100,332200,17100,16900,-15006.0,733300,17400.0,1,0
17946.51052005856,17956.123630513568,17937.286697727268,17955.88836570584,1560,17956.012707616876,106626,405700,324200,16800,16500,4851.0,729900,-3400.0,1,0
17958.653555734796,17962.68055167684,17943.293489227995,17959.95455093431,1410,17951.364127321318,80446,395200,315300,18050,17450,-26180.0,710500,-19400.0,1,0
17949.11197845104,17950.05270350783,17945.58416843603,17949.326497651316,3570,17943.91210079576,93854,407000,321900,18600,18950,13408.0,728900,18400.0,1,0
17980.532349283214,18009.03532053569,17963.278886779044,17977.37304176659,2340,17979.72970103846,111542,402200,315100,19550,18550,17688.0,717300,-11600.0,1,0
17951.57835073263,17967.50300583611,17938.18232404487,17965.611219435457,2650,17967.039033180197,97017,392100,318700,18400,17700,-14525.0,710800,-6500.0,1,0
17968.351221878445,17972.739776763898,17952.006009610166,17960.998315018594,770,17969.838600718558,101204,403200,318400,17850,17950,4187.0,721600,10800.0,1,0
17984.523756695566,18012.635887339937,17976.231192556617,17998.303208569796,850,17998.49156272787,119848,403400,324200,18350,16800,18644.0,727600,6000.0,1,0
17976.354889774593,17981.021668613244,17967.774612882164,17980.847757217107,4210,17981.601255504684,61855,405700,313600,18900,16200,-57993.0,719300,-8300.0,1,0
17985.330917975283,17996.022868250133,17968.09051651682,17972.747425670594,3690,17973.752605942467,107387,398700,321400,19300,19150,45532.0,720100,800.0,1,0
17951.78954883291,17955.537331517266,17947.246049084646,17955.08953020069,670,17957.61924219668,135530,391500,313900,17800,16900,28143.0,705400,-14700.0,1,0
17976.868476134136,17986.271466712275,17956.38066527498,17957.992525971913,3940,17962.07687778671,92462,398700,321900,17550,17200,-43068.0,720600,15200.0,1,0
17972.062945152888,17981.939164287847,17964.027341297413,17977.68377987848,4680,17979.087867844886,75114,391800,317900,19450,16100,-17348.0,709700,-10900.0,1,0
17958.15643234349,17968.71859051655,17951.275562454663,17966.10499506867,2450,17972.777003633426,92218,408100,317100,18300,18900,17104.0,725200,15500.0,1,0
17986.615948644703,17995.230095437273,17978.910271014392,17981.2887091051,1270,17997.293248073387,69658,397000,313200,19800,16950,-22560.0,710200,-15000.0,1,0
17967.802521606594,17976.018104749397,17964.516570006384,17968.912461908058,2160,17968.056545673837,104513,384800,317000,19950,18950,34855.0,701800,-8400.0,1,0
17930.061460800916,17947.885723769603,17912.6552458032,17947.58054224653,1390,17953.279778554912,98526,403500,318200,19200,18450,-5987.0,721700,19900.0,1,0
17888.423498002678,17900.632541982977,17862.574286581716,17883.8999923884,3130,17887.635185717572,106374,392500,315500,16350,16350,7848.0,708000,-13700.0,1,0
17904.87078271065,17911.1508694232,17892.294028490047,17895.390980952106,2570,17904.591186846905,97375,400100,322700,16200,19850,-8999.0,722800,14800.0,1,0
17870.693608867936,17888.572513873965,17866.297290638337,17883.932785216377,2610,17888.59870275911,103917,397700,324000,17450,18150,6542.0,721700,-1100.0,1,0
17917.97383375616,17940.002896234582,17899.48051257446,17935.556626719357,3200,17935.234946106244,109009,390500,316900,17100,18950,5092.0,707400,-14300.0,1,0
17862.283802069283,17862.331268464484,17860.87183429909,17862.316808638974,3120,17859.646104260413,76047,388600,312000,17300,17600,-32962.0,700600,-6800.0,1,0
17907.974640559507,17920.747017180125,17900.63470152525,17917.031267753486,3220,17923.896122404585,106921,406500,307900,16050,19550,30874.0,714400,13800.0,1,0
17913.823018255294,17940.21806119917,17912.07218708424,17925.83849932233,3910,17923.59524916246,128964,383500,308800,19450,18050,22043.0,692300,-22100.0,-1,1
17911.403567531972,17913.956786678304,17902.093210009032,17904.75410016621,2630,17914.693425683217,80765,405200,325800,16450,19250,-48199.0,731000,38700.0,1,0
17896.94811934964,17898.188782179568,17877.689588308687,17892.60537267084,4230,17899.153311282327,106166,396000,321100,16600,19600,25401.0,717100,-13900.0,1,0
17907.845382595835,17928.59761392844,17888.827315105467,17918.86653782931,1130,17922.916430043595,125893,407400,325800,16500,18950,19727.0,733200,16100.0,1,0
17907.01354572201,17929.880862513062,17903.310229758477,17922.100332478793,610,17918.629242637613,76899,406800,324900,18050,16700,-48994.0,731700,-1500.0,1,0
17936.852711985943,17942.778345731716,17917.699859670407,17941.900867527616,2590,17949.124221967304,115957,392600,311100,16000,18000,39058.0,703700,-28000.0,1,0
17940.1057022197,17950.008044477727,17929.684972021874,17932.21372096962,3610,17944.497822150926,95559,404600,324100,16250,16850,-20398.0,728700,25000.0,1,0
17944.33024482885,17964.46016362231,17929.52103165613,17962.158485231343,2230,17963.46023083426,120226,395200,323100,18150,19850,24667.0,718300,-10400.0,1,0
17934.725093322264,17936.840642371353,17924.322809284313,17929.963684779857,4800,17929.558966032087,83510,399300,313600,16800,18600,-36716.0,712900,-5400.0,1,0
17933.372535417682,17937.020947752113,17930.080148404195,17930.36746007746,3050,17933.458516687802,99818,398100,318900,17650,18000,16308.0,717000,4100.0,1,0
17941.833750257796,17949.702913298177,17941.533002939406,17944.904834514215,1500,17951.007585871026,69630,400000,321700,17600,16700,-30188.0,721700,4700.0,1,0
17896.04635720699,17912.59448313191,17876.203300828223,17909.953020674817,650,17910.6807779344,108745,399500,319700,17700,16750,39115.0,719200,-2500.0,1,0
17860.070743062784,17881.073051541687,17849.63887373984,17867.696778739835,2460,17876.090298040548,108974,406400,319800,18100,19950,229.0,726200,7000.0,1,0
17880.172771947866,17895.335791290072,17870.36661398355,17883.88170535966,3070,17897.70979796798,110816,408000,333800,16650,19400,1842.0,741800,15600.0,1,0
17884.934863047212,17895.029701271615,17877.583563917848,17889.07780563919,4330,17894.42795949189,109831,397300,318700,19600,16200,-985.0,716000,-25800.0,1,0
17880.178549974244,17887.021597023686,17872.38142334797,17880.567574996687,2930,17882.400407718902,98178,389100,309300,17150,17950,-11653.0,698400,-17600.0,1,0
17880.85176745517,17897.199269399593,17877.954743655526,17885.8417724175,3970,17891.779892140847,70447,400900,306600,18950,16350,-27731.0,707500,9100.0,1,0
17890.355686236013,17896.338580152362,17860.365898141208,17867.72832147619,2980,17877.612567763892,119841,398700,312500,18750,19150,49394.0,711200,3700.0,1,0
17876.05556902556,17882.061428599856,17871.937528890663,17873.404483315302,1540,17877.835139221705,99231,413300,318200,16500,17900,-20610.0,731500,20300.0,1,0
17855.37677151886,17860.961668801985,17844.646300112236,17857.531218554446,2310,17863.701504696724,107869,397500,318300,16000,19650,8638.0,715800,-15700.0,1,0
17860.80148539981,17869.682130609453,17850.444029226266,17850.522468372597,2040,17857.8667062724,96295,390600,331000,18550,18300,-11574.0,721600,5800.0,1,0
17834.78727370702,17840.458020087444,17834.271277218697,17838.23227080304,3360,17837.114995302032,139175,403300,326200,18200,16800,42880.0,729500,7900.0,1,0
17845.890728078608,17856.44707377758,17841.696616274498,17844.066242545232,2180,17850.092833282582,88647,392500,314000,18000,19950,-50528.0,706500,-23000.0,1,0
17800.550699693234,17818.42655396087,17794.458901978935,17816.174916778207,4690,17812.565633374194,87877,395400,321800,16800,17100,-770.0,717200,10700.0,1,0
17828.229508027376,17851.43511013504,17824.474893441835,17842.251586368267,960,17842.295668480074,68767,385600,311200,17150,17100,-19110.0,696800,-20400.0,-1,1
17841.0507629182,17848.157762680094,17828.18728028118,17836.895532516057,920,17846.593429792745,102258,401000,321800,18900,17300,33491.0,722800,26000.0,1,0
17848.08231793806,17848.217811142207,17836.633652444634,17846.736235991713,3700,17854.969124067968,137168,399000,315000,16550,18000,34910.0,714000,-8800.0,1,0
17874.589186838413,17883.301320379036,17864.107320490133,17873.928295660106,3550,17876.05432788029,102500,396500,319400,17550,17300,-34668.0,715900,1900.0,1,0
17919.478712656583,17925.26301028931,17909.274187842395,17915.431961472375,2700,17928.183055723835,104542,402400,311800,18200,16200,2042.0,714200,-1700.0,1,0
17946.944408868734,17948.868394098932,17946.14985982031,17948.694460142084,500,17945.22933860277,119464,395900,317000,17250,16650,14922.0,712900,-1300.0,1,0
17897.63464143907,17918.398721854046,17886.7886623522,17890.848913727015,2490,17893.326325631133,103241,401600,310400,18500,19100,-16223.0,712000,-900.0,1,0
17863.49411995432,17870.484371604573,17845.450473291516,17853.395749760526,4900,17858.439892635346,123985,395700,320400,17500,19100,20744.0,716100,4100.0,1,0
17846.938267122674,17852.711319781156,17841.519388638073,17852.49501150827,1930,17841.0252446341,126954,398200,313700,19950,16550,2969.0,711900,-4200.0,1,0
17847.815226094204,17864.167031393372,17846.028648596814,17853.43308994348,4270,17856.159331094208,88140,397600,307700,19600,19650,-38814.0,705300,-6600.0,1,0
17861.857849524928,17871.6396326821,17842.1831827986,17854.674562642336,770,17852.222232554697,71391,401100,327000,18100,16400,-16749.0,728100,22800.0,1,0
17842.602155478846,17878.942909335296,17828.87100321037,17850.589890848267,3910,17848.26001188341,113791,404300,311900,18500,16450,42400.0,716200,-11900.0,1,0
17847.77994024323,17850.270453887537,17828.116332583402,17842.14381008058,3870,17844.255089418697,106452,403300,330800,19150,16150,-7339.0,734100,17900.0,1,0
17827.74680697693,17832.60278054535,17825.231973517482,17830.00348985897,3270,17823.804042022814,79082,400000,318200,19250,19900,-27370.0,718200,-15900.0,1,0
17811.579442850893,17833.948195993813,17800.619061569552,17818.88525412645,900,17818.129948375317,86439,399300,322500,17800,18650,7357.0,721800,3600.0,1,0
17774.21452157455,17782.9105519933,17765.48249927578,17773.91580310672,3810,17767.86050181262,86377,397900,312400,18100,16750,-62.0,710300,-11500.0,1,0
